"track.name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","name"
"Lou's Tune",0.527,0.643,10,-8.072,0,0.0355,7.61e-05,0.725,0.174,0.844,75.036,"audio_features","5crkOzXbUZ5SOSkSat7g4T","spotify:track:5crkOzXbUZ5SOSkSat7g4T","https://api.spotify.com/v1/tracks/5crkOzXbUZ5SOSkSat7g4T","https://api.spotify.com/v1/audio-analysis/5crkOzXbUZ5SOSkSat7g4T",102635,4,"linus"
"See the World By Night",0.667,0.673,7,-9.664,1,0.0366,0.205,0.868,0.123,0.544,95.993,"audio_features","5MNvwHx7aWA6yZ1OagEsUJ","spotify:track:5MNvwHx7aWA6yZ1OagEsUJ","https://api.spotify.com/v1/tracks/5MNvwHx7aWA6yZ1OagEsUJ","https://api.spotify.com/v1/audio-analysis/5MNvwHx7aWA6yZ1OagEsUJ",179819,4,"linus"
"Mrs. Hollywood",0.758,0.655,5,-7.226,1,0.0305,0.143,0,0.158,0.972,128.019,"audio_features","1K1KcmJgKaeqnsisQnhyE1","spotify:track:1K1KcmJgKaeqnsisQnhyE1","https://api.spotify.com/v1/tracks/1K1KcmJgKaeqnsisQnhyE1","https://api.spotify.com/v1/audio-analysis/1K1KcmJgKaeqnsisQnhyE1",143841,4,"linus"
"Retreat!",0.27,0.661,10,-8.648,0,0.0455,0.772,0.862,0.266,0.531,127.172,"audio_features","57rW757V8DwWVHaDgdAzw7","spotify:track:57rW757V8DwWVHaDgdAzw7","https://api.spotify.com/v1/tracks/57rW757V8DwWVHaDgdAzw7","https://api.spotify.com/v1/audio-analysis/57rW757V8DwWVHaDgdAzw7",90840,4,"linus"
"High",0.793,0.661,2,-10.331,1,0.159,0.172,0.00144,0.346,0.761,91.933,"audio_features","3B9NEjn6V9kLsYmGc2RsSo","spotify:track:3B9NEjn6V9kLsYmGc2RsSo","https://api.spotify.com/v1/tracks/3B9NEjn6V9kLsYmGc2RsSo","https://api.spotify.com/v1/audio-analysis/3B9NEjn6V9kLsYmGc2RsSo",164212,4,"linus"
"Charmed",0.782,0.359,11,-9.088,1,0.0302,0.417,0.0237,0.203,0.793,98.996,"audio_features","6DYLWAdxEJvwWmT7EkeDkX","spotify:track:6DYLWAdxEJvwWmT7EkeDkX","https://api.spotify.com/v1/tracks/6DYLWAdxEJvwWmT7EkeDkX","https://api.spotify.com/v1/audio-analysis/6DYLWAdxEJvwWmT7EkeDkX",158360,4,"linus"
"Backwards Directions",0.852,0.376,10,-10.434,1,0.0485,0.408,0.452,0.0956,0.484,114.999,"audio_features","5vbnQr1tWSSREmcIONIUm9","spotify:track:5vbnQr1tWSSREmcIONIUm9","https://api.spotify.com/v1/tracks/5vbnQr1tWSSREmcIONIUm9","https://api.spotify.com/v1/audio-analysis/5vbnQr1tWSSREmcIONIUm9",187072,4,"linus"
"The Light",0.939,0.727,4,-4.349,0,0.235,0.0346,0,0.0854,0.662,96.968,"audio_features","5NiUrZVKyLpsyj62Roq5FW","spotify:track:5NiUrZVKyLpsyj62Roq5FW","https://api.spotify.com/v1/tracks/5NiUrZVKyLpsyj62Roq5FW","https://api.spotify.com/v1/audio-analysis/5NiUrZVKyLpsyj62Roq5FW",261693,4,"linus"
"September",0.674,0.832,9,-7.892,1,0.0308,0.146,5.06e-06,0.138,0.981,125.996,"audio_features","3kXoKlD84c6OmIcOLfrfEs","spotify:track:3kXoKlD84c6OmIcOLfrfEs","https://api.spotify.com/v1/tracks/3kXoKlD84c6OmIcOLfrfEs","https://api.spotify.com/v1/audio-analysis/3kXoKlD84c6OmIcOLfrfEs",216022,4,"linus"
"Hunnybee",0.956,0.377,6,-7.965,1,0.0804,0.566,0.414,0.313,0.566,119.993,"audio_features","6AAYNz8jXvVlgG9IpYi42Z","spotify:track:6AAYNz8jXvVlgG9IpYi42Z","https://api.spotify.com/v1/tracks/6AAYNz8jXvVlgG9IpYi42Z","https://api.spotify.com/v1/audio-analysis/6AAYNz8jXvVlgG9IpYi42Z",268333,4,"linus"
"Layla",0.808,0.741,8,-8.16,0,0.057,0.341,0.0344,0.11,0.621,126.985,"audio_features","3VZrMjHeYvUrFGKeG7B62D","spotify:track:3VZrMjHeYvUrFGKeG7B62D","https://api.spotify.com/v1/tracks/3VZrMjHeYvUrFGKeG7B62D","https://api.spotify.com/v1/audio-analysis/3VZrMjHeYvUrFGKeG7B62D",250013,4,"linus"
"O Tannenbaum",0.583,0.191,5,-15.938,1,0.0404,0.908,0.00824,0.126,0.342,123.303,"audio_features","4YhY2qHdBmSX33uj8ms0oq","spotify:track:4YhY2qHdBmSX33uj8ms0oq","https://api.spotify.com/v1/tracks/4YhY2qHdBmSX33uj8ms0oq","https://api.spotify.com/v1/audio-analysis/4YhY2qHdBmSX33uj8ms0oq",309387,4,"linus"
"We Wish You A Merry Christmas",0.677,0.353,9,-15.636,1,0.0716,0.814,0,0.0904,0.777,84.535,"audio_features","0Xrev0e2wVRSkq84SJiEMg","spotify:track:0Xrev0e2wVRSkq84SJiEMg","https://api.spotify.com/v1/tracks/0Xrev0e2wVRSkq84SJiEMg","https://api.spotify.com/v1/audio-analysis/0Xrev0e2wVRSkq84SJiEMg",65347,1,"linus"
"Silver Bells",0.41,0.336,2,-10.468,1,0.0301,0.384,0,0.214,0.547,114.59,"audio_features","2MpextDSUjiWKWBZIaqUpz","spotify:track:2MpextDSUjiWKWBZIaqUpz","https://api.spotify.com/v1/tracks/2MpextDSUjiWKWBZIaqUpz","https://api.spotify.com/v1/audio-analysis/2MpextDSUjiWKWBZIaqUpz",142560,3,"linus"
"Jingle Bell Rock",0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,"audio_features","7vQbuQcyTflfCIOu3Uzzya","spotify:track:7vQbuQcyTflfCIOu3Uzzya","https://api.spotify.com/v1/tracks/7vQbuQcyTflfCIOu3Uzzya","https://api.spotify.com/v1/audio-analysis/7vQbuQcyTflfCIOu3Uzzya",130973,4,"linus"
"Santa Baby",0.704,0.103,5,-15.056,0,0.0607,0.897,0,0.192,0.468,84.475,"audio_features","1vZKP9XURuqMp1SpXGnoyb","spotify:track:1vZKP9XURuqMp1SpXGnoyb","https://api.spotify.com/v1/tracks/1vZKP9XURuqMp1SpXGnoyb","https://api.spotify.com/v1/audio-analysis/1vZKP9XURuqMp1SpXGnoyb",206507,4,"linus"
"Silver Bells",0.453,0.128,9,-18.004,1,0.0309,0.89,0.0112,0.105,0.505,103.471,"audio_features","7lg5Q5O8vh9TzzP8jzOLmY","spotify:track:7lg5Q5O8vh9TzzP8jzOLmY","https://api.spotify.com/v1/tracks/7lg5Q5O8vh9TzzP8jzOLmY","https://api.spotify.com/v1/audio-analysis/7lg5Q5O8vh9TzzP8jzOLmY",131107,3,"linus"
"Rockin' Around The Christmas Tree",0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,"audio_features","2EjXfH91m7f8HiJN1yQg97","spotify:track:2EjXfH91m7f8HiJN1yQg97","https://api.spotify.com/v1/tracks/2EjXfH91m7f8HiJN1yQg97","https://api.spotify.com/v1/audio-analysis/2EjXfH91m7f8HiJN1yQg97",126267,4,"linus"
"Please Come Home for Christmas - 2013 Remaster",0.612,0.289,9,-11.568,1,0.0421,0.599,0.00266,0.0561,0.466,183.18,"audio_features","3QIoEi8Enr9uHffwInGIsC","spotify:track:3QIoEi8Enr9uHffwInGIsC","https://api.spotify.com/v1/tracks/3QIoEi8Enr9uHffwInGIsC","https://api.spotify.com/v1/audio-analysis/3QIoEi8Enr9uHffwInGIsC",177440,3,"linus"
"Hallelujah",0.344,0.196,9,-7.518,0,0.032,0.881,0,0.104,0.45,72.609,"audio_features","5USZyz6dnBEn1oLsKcAKQy","spotify:track:5USZyz6dnBEn1oLsKcAKQy","https://api.spotify.com/v1/tracks/5USZyz6dnBEn1oLsKcAKQy","https://api.spotify.com/v1/audio-analysis/5USZyz6dnBEn1oLsKcAKQy",248800,4,"linus"
"Frosty The Snowman",0.566,0.497,8,-7.424,1,0.0514,0.768,0,0.277,0.846,76.532,"audio_features","76nIlhb7sx9W9ceQKVKreg","spotify:track:76nIlhb7sx9W9ceQKVKreg","https://api.spotify.com/v1/tracks/76nIlhb7sx9W9ceQKVKreg","https://api.spotify.com/v1/audio-analysis/76nIlhb7sx9W9ceQKVKreg",131733,4,"linus"
"Little Saint Nick - 1991 Remix",0.602,0.553,11,-9.336,1,0.0328,0.108,0,0.0512,0.971,130.594,"audio_features","5xlS0QkVrSH7ssEbBgBzbM","spotify:track:5xlS0QkVrSH7ssEbBgBzbM","https://api.spotify.com/v1/tracks/5xlS0QkVrSH7ssEbBgBzbM","https://api.spotify.com/v1/audio-analysis/5xlS0QkVrSH7ssEbBgBzbM",118840,4,"linus"
"Enough Is Enough",0.483,0.768,0,-4.911,1,0.0344,0.014,0,0.109,0.332,166.061,"audio_features","3BHFResGQiUvbYToUdaDQz","spotify:track:3BHFResGQiUvbYToUdaDQz","https://api.spotify.com/v1/tracks/3BHFResGQiUvbYToUdaDQz","https://api.spotify.com/v1/audio-analysis/3BHFResGQiUvbYToUdaDQz",165175,4,"linus"
"I Like You (A Happier Song) (with Doja Cat)",0.733,0.67,5,-6.009,1,0.0751,0.121,0,0.121,0.472,100.964,"audio_features","0O6u0VJ46W86TxN9wgyqDj","spotify:track:0O6u0VJ46W86TxN9wgyqDj","https://api.spotify.com/v1/tracks/0O6u0VJ46W86TxN9wgyqDj","https://api.spotify.com/v1/audio-analysis/0O6u0VJ46W86TxN9wgyqDj",192841,4,"linus"
"rockstar (feat. 21 Savage)",0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,"audio_features","0e7ipj03S05BNilyu5bRzt","spotify:track:0e7ipj03S05BNilyu5bRzt","https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt","https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt",218147,4,"linus"
"Paradise",0.844,0.644,11,-6.273,0,0.0479,0.0828,0,0.113,0.591,122.061,"audio_features","0Rx0DJI556Ix5gBny6EWmn","spotify:track:0Rx0DJI556Ix5gBny6EWmn","https://api.spotify.com/v1/tracks/0Rx0DJI556Ix5gBny6EWmn","https://api.spotify.com/v1/audio-analysis/0Rx0DJI556Ix5gBny6EWmn",169038,4,"linus"
"Chamber Of Reflection",0.538,0.557,11,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03,"audio_features","7H7NyZ3G075GqPx2evsfeb","spotify:track:7H7NyZ3G075GqPx2evsfeb","https://api.spotify.com/v1/tracks/7H7NyZ3G075GqPx2evsfeb","https://api.spotify.com/v1/audio-analysis/7H7NyZ3G075GqPx2evsfeb",231724,4,"linus"
"we fell in love in october",0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.96,"audio_features","6IPwKM3fUUzlElbvKw2sKl","spotify:track:6IPwKM3fUUzlElbvKw2sKl","https://api.spotify.com/v1/tracks/6IPwKM3fUUzlElbvKw2sKl","https://api.spotify.com/v1/audio-analysis/6IPwKM3fUUzlElbvKw2sKl",184154,4,"linus"
"Call Me What You Like",0.517,0.891,0,-6.749,0,0.101,0.00905,0.0245,0.0654,0.363,152.007,"audio_features","21rYCEejlfM0LYRlfzxGeM","spotify:track:21rYCEejlfM0LYRlfzxGeM","https://api.spotify.com/v1/tracks/21rYCEejlfM0LYRlfzxGeM","https://api.spotify.com/v1/audio-analysis/21rYCEejlfM0LYRlfzxGeM",226077,4,"linus"
"Oncle Jazz",0.712,0.308,0,-16.776,0,0.0519,0.535,0.816,0.0813,0.246,139.995,"audio_features","204t5SErksNRHRhU52g5JF","spotify:track:204t5SErksNRHRhU52g5JF","https://api.spotify.com/v1/tracks/204t5SErksNRHRhU52g5JF","https://api.spotify.com/v1/audio-analysis/204t5SErksNRHRhU52g5JF",57877,4,"linus"
"Westcoast Collective",0.682,0.571,1,-7.169,0,0.0271,0.542,0.00757,0.339,0.539,91.97,"audio_features","7rNun2AyLu4u4rQpRt0iS9","spotify:track:7rNun2AyLu4u4rQpRt0iS9","https://api.spotify.com/v1/tracks/7rNun2AyLu4u4rQpRt0iS9","https://api.spotify.com/v1/audio-analysis/7rNun2AyLu4u4rQpRt0iS9",107280,4,"linus"
"Alive!",0.75,0.736,8,-5.405,0,0.0307,0.517,1.23e-05,0.0866,0.579,97.032,"audio_features","28cm9uWSKVAfZ0HDBlq4rS","spotify:track:28cm9uWSKVAfZ0HDBlq4rS","https://api.spotify.com/v1/tracks/28cm9uWSKVAfZ0HDBlq4rS","https://api.spotify.com/v1/audio-analysis/28cm9uWSKVAfZ0HDBlq4rS",232133,4,"linus"
"Stop Giving Me Advice (with Jack Harlow & Dave)",0.641,0.681,6,-4.888,0,0.283,0.504,2.69e-05,0.103,0.896,101.429,"audio_features","6j3wDNKqEeZ6QwPtCcpJX8","spotify:track:6j3wDNKqEeZ6QwPtCcpJX8","https://api.spotify.com/v1/tracks/6j3wDNKqEeZ6QwPtCcpJX8","https://api.spotify.com/v1/audio-analysis/6j3wDNKqEeZ6QwPtCcpJX8",242453,4,"linus"
"Nova Scotia 500",0.604,0.768,6,-4.515,0,0.0294,0.0532,0.721,0.36,0.476,135.091,"audio_features","4r6nfH8MlWFLGXRpaNmfcv","spotify:track:4r6nfH8MlWFLGXRpaNmfcv","https://api.spotify.com/v1/tracks/4r6nfH8MlWFLGXRpaNmfcv","https://api.spotify.com/v1/audio-analysis/4r6nfH8MlWFLGXRpaNmfcv",192542,4,"linus"
"Rips in Jeans",0.864,0.676,6,-5.442,0,0.238,0.261,1.77e-06,0.101,0.501,112.105,"audio_features","7K0ga2R3IgiwDOZlk9SC9n","spotify:track:7K0ga2R3IgiwDOZlk9SC9n","https://api.spotify.com/v1/tracks/7K0ga2R3IgiwDOZlk9SC9n","https://api.spotify.com/v1/audio-analysis/7K0ga2R3IgiwDOZlk9SC9n",163459,4,"linus"
"Heartbroken (feat. Jessie Murph & Polo G)",0.67,0.589,2,-5.693,1,0.0873,0.379,0,0.0942,0.628,146.978,"audio_features","60eA3QITW5G2D7Woc11uKc","spotify:track:60eA3QITW5G2D7Woc11uKc","https://api.spotify.com/v1/tracks/60eA3QITW5G2D7Woc11uKc","https://api.spotify.com/v1/audio-analysis/60eA3QITW5G2D7Woc11uKc",204325,4,"linus"
"Daylight",0.528,0.749,7,-7.571,1,0.0479,0.00488,9.6e-05,0.0949,0.729,163.944,"audio_features","6Ed1q0X8oSKSm4IIhiQbYg","spotify:track:6Ed1q0X8oSKSm4IIhiQbYg","https://api.spotify.com/v1/tracks/6Ed1q0X8oSKSm4IIhiQbYg","https://api.spotify.com/v1/audio-analysis/6Ed1q0X8oSKSm4IIhiQbYg",163906,4,"linus"
"Thunderclouds (feat. Sia, Diplo, and Labrinth)",0.69,0.714,7,-5.948,1,0.0338,0.0077,7.23e-05,0.191,0.489,112.009,"audio_features","4lJNen4SMTIJMahALc3DcB","spotify:track:4lJNen4SMTIJMahALc3DcB","https://api.spotify.com/v1/tracks/4lJNen4SMTIJMahALc3DcB","https://api.spotify.com/v1/audio-analysis/4lJNen4SMTIJMahALc3DcB",187027,4,"linus"
"Starfire (Teen Titans)",0.697,0.433,6,-10.994,0,0.0621,0.183,8.77e-05,0.156,0.353,157.918,"audio_features","03kjp7rp1REHaSloqcSEe3","spotify:track:03kjp7rp1REHaSloqcSEe3","https://api.spotify.com/v1/tracks/03kjp7rp1REHaSloqcSEe3","https://api.spotify.com/v1/audio-analysis/03kjp7rp1REHaSloqcSEe3",124557,3,"linus"
"Saturn",0.764,0.342,6,-10.641,0,0.0633,0.886,0.000199,0.118,0.377,139.895,"audio_features","1a9rOeuuSEYpyRupt4D1Po","spotify:track:1a9rOeuuSEYpyRupt4D1Po","https://api.spotify.com/v1/tracks/1a9rOeuuSEYpyRupt4D1Po","https://api.spotify.com/v1/audio-analysis/1a9rOeuuSEYpyRupt4D1Po",96233,4,"linus"
"Faygo Dreams",0.748,0.66,6,-4.704,1,0.0487,0.224,0.053,0.101,0.328,137.033,"audio_features","2BoeDIEzoS9diuyaqqVaDh","spotify:track:2BoeDIEzoS9diuyaqqVaDh","https://api.spotify.com/v1/tracks/2BoeDIEzoS9diuyaqqVaDh","https://api.spotify.com/v1/audio-analysis/2BoeDIEzoS9diuyaqqVaDh",171907,4,"linus"
"Bloom (Online Bonus Track)",0.581,0.421,1,-9.792,1,0.0245,0.894,0.000491,0.119,0.433,95.969,"audio_features","44alNkXsYnTyPnkMdohBcx","spotify:track:44alNkXsYnTyPnkMdohBcx","https://api.spotify.com/v1/tracks/44alNkXsYnTyPnkMdohBcx","https://api.spotify.com/v1/audio-analysis/44alNkXsYnTyPnkMdohBcx",209817,4,"linus"
"Would That I",0.521,0.526,5,-6.032,1,0.0281,0.243,0.00537,0.108,0.502,130.694,"audio_features","37zuIvk4KBkAxxLJsxJaHq","spotify:track:37zuIvk4KBkAxxLJsxJaHq","https://api.spotify.com/v1/tracks/37zuIvk4KBkAxxLJsxJaHq","https://api.spotify.com/v1/audio-analysis/37zuIvk4KBkAxxLJsxJaHq",268293,4,"linus"
"Stuck on the puzzle",0.58,0.682,4,-8.523,1,0.0332,0.0792,0.0316,0.161,0.774,77.53,"audio_features","3cUxncrTWSA9lhlQbuIwUY","spotify:track:3cUxncrTWSA9lhlQbuIwUY","https://api.spotify.com/v1/tracks/3cUxncrTWSA9lhlQbuIwUY","https://api.spotify.com/v1/audio-analysis/3cUxncrTWSA9lhlQbuIwUY",211053,4,"linus"
"Sex, Drugs, Etc.",0.57,0.842,4,-5.085,0,0.0381,0.0136,0.00876,0.524,0.47,143.975,"audio_features","7MlDNspYwfqnHxORufupwq","spotify:track:7MlDNspYwfqnHxORufupwq","https://api.spotify.com/v1/tracks/7MlDNspYwfqnHxORufupwq","https://api.spotify.com/v1/audio-analysis/7MlDNspYwfqnHxORufupwq",196784,4,"linus"
"Sunflower - Spider-Man: Into the Spider-Verse",0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,"audio_features","0RiRZpuVRbi7oqRdSMwhQY","spotify:track:0RiRZpuVRbi7oqRdSMwhQY","https://api.spotify.com/v1/tracks/0RiRZpuVRbi7oqRdSMwhQY","https://api.spotify.com/v1/audio-analysis/0RiRZpuVRbi7oqRdSMwhQY",157560,4,"linus"
"Honeypie",0.74,0.688,5,-4.361,0,0.0916,0.061,0,0.138,0.935,115.035,"audio_features","6FfLg6FFqhCsrFOaHIGkg0","spotify:track:6FfLg6FFqhCsrFOaHIGkg0","https://api.spotify.com/v1/tracks/6FfLg6FFqhCsrFOaHIGkg0","https://api.spotify.com/v1/audio-analysis/6FfLg6FFqhCsrFOaHIGkg0",135581,4,"linus"
"She Calls Me Back (with Kacey Musgraves)",0.743,0.671,11,-6.304,1,0.0382,0.0706,0,0.294,0.627,127.923,"audio_features","0p1hBWPaSxUDTSa32PyhnU","spotify:track:0p1hBWPaSxUDTSa32PyhnU","https://api.spotify.com/v1/tracks/0p1hBWPaSxUDTSa32PyhnU","https://api.spotify.com/v1/audio-analysis/0p1hBWPaSxUDTSa32PyhnU",243962,4,"linus"
"Rings",0.644,0.41,11,-12.91,1,0.0372,0.425,2.06e-05,0.242,0.304,116.061,"audio_features","2FUwEr2BAfyebUBSOeLwO8","spotify:track:2FUwEr2BAfyebUBSOeLwO8","https://api.spotify.com/v1/tracks/2FUwEr2BAfyebUBSOeLwO8","https://api.spotify.com/v1/audio-analysis/2FUwEr2BAfyebUBSOeLwO8",234173,4,"linus"
"still feel.",0.779,0.516,10,-6.467,0,0.0521,0.148,0,0.0492,0.715,120.026,"audio_features","48XkVAagIoQHCsOlJtXUd5","spotify:track:48XkVAagIoQHCsOlJtXUd5","https://api.spotify.com/v1/tracks/48XkVAagIoQHCsOlJtXUd5","https://api.spotify.com/v1/audio-analysis/48XkVAagIoQHCsOlJtXUd5",247787,4,"linus"
"white tee",0.8,0.526,11,-8.909,1,0.0416,0.285,0,0.0717,0.729,149.991,"audio_features","4TVsTKQVeC99tCjfRKLeob","spotify:track:4TVsTKQVeC99tCjfRKLeob","https://api.spotify.com/v1/tracks/4TVsTKQVeC99tCjfRKLeob","https://api.spotify.com/v1/audio-analysis/4TVsTKQVeC99tCjfRKLeob",132227,4,"linus"
"good kid",0.451,0.831,5,-8.641,0,0.307,0.0623,0,0.185,0.41,176.162,"audio_features","5vuJuBqwzHJgCA1ysRfwxZ","spotify:track:5vuJuBqwzHJgCA1ysRfwxZ","https://api.spotify.com/v1/tracks/5vuJuBqwzHJgCA1ysRfwxZ","https://api.spotify.com/v1/audio-analysis/5vuJuBqwzHJgCA1ysRfwxZ",214120,4,"linus"
"California",0.644,0.443,9,-10.043,1,0.0369,0.817,0,0.28,0.549,93.011,"audio_features","4TYPnvjBbEfcDkk1UxpvYB","spotify:track:4TYPnvjBbEfcDkk1UxpvYB","https://api.spotify.com/v1/tracks/4TYPnvjBbEfcDkk1UxpvYB","https://api.spotify.com/v1/audio-analysis/4TYPnvjBbEfcDkk1UxpvYB",191881,4,"linus"
"The Weekend",0.4,0.366,8,-9.405,0,0.0597,0.242,0,0.126,0.161,73.313,"audio_features","6gU9OKjOE7ghfEd55oRO57","spotify:track:6gU9OKjOE7ghfEd55oRO57","https://api.spotify.com/v1/tracks/6gU9OKjOE7ghfEd55oRO57","https://api.spotify.com/v1/audio-analysis/6gU9OKjOE7ghfEd55oRO57",272187,3,"linus"
"The Greatest (feat. Kendrick Lamar)",0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,"audio_features","7xHWNBFm6ObGEQPaUxHuKO","spotify:track:7xHWNBFm6ObGEQPaUxHuKO","https://api.spotify.com/v1/tracks/7xHWNBFm6ObGEQPaUxHuKO","https://api.spotify.com/v1/audio-analysis/7xHWNBFm6ObGEQPaUxHuKO",210227,4,"linus"
"A.D.H.D",0.609,0.799,9,-6.883,1,0.24,0.33,0,0.108,0.582,157.74,"audio_features","2Fw5S2gaOSZzdN5dFoC2dj","spotify:track:2Fw5S2gaOSZzdN5dFoC2dj","https://api.spotify.com/v1/tracks/2Fw5S2gaOSZzdN5dFoC2dj","https://api.spotify.com/v1/audio-analysis/2Fw5S2gaOSZzdN5dFoC2dj",215509,4,"linus"
"Bitch, Don’t Kill My Vibe",0.587,0.698,1,-8.948,1,0.0943,0.0152,0,0.442,0.0985,133.954,"audio_features","4Pwjz3DfvfQWV0rO2V8jyh","spotify:track:4Pwjz3DfvfQWV0rO2V8jyh","https://api.spotify.com/v1/tracks/4Pwjz3DfvfQWV0rO2V8jyh","https://api.spotify.com/v1/audio-analysis/4Pwjz3DfvfQWV0rO2V8jyh",310720,4,"linus"
"i",0.541,0.809,8,-4.286,1,0.324,0.708,0,0.72,0.753,120.094,"audio_features","3ODXRUPL44f04cCacwiCLC","spotify:track:3ODXRUPL44f04cCacwiCLC","https://api.spotify.com/v1/tracks/3ODXRUPL44f04cCacwiCLC","https://api.spotify.com/v1/audio-analysis/3ODXRUPL44f04cCacwiCLC",336013,4,"linus"
"How Much A Dollar Cost",0.624,0.729,1,-4.747,1,0.198,0.415,0,0.135,0.334,87.948,"audio_features","4tQcyj5488alHT1ZgFduzn","spotify:track:4tQcyj5488alHT1ZgFduzn","https://api.spotify.com/v1/tracks/4tQcyj5488alHT1ZgFduzn","https://api.spotify.com/v1/audio-analysis/4tQcyj5488alHT1ZgFduzn",261747,4,"linus"
"House of Memories",0.506,0.817,11,-5.051,0,0.0335,0.00272,0,0.0486,0.506,109.952,"audio_features","2DgdHcjWmO3qd50RzuBLgZ","spotify:track:2DgdHcjWmO3qd50RzuBLgZ","https://api.spotify.com/v1/tracks/2DgdHcjWmO3qd50RzuBLgZ","https://api.spotify.com/v1/audio-analysis/2DgdHcjWmO3qd50RzuBLgZ",208707,4,"linus"
"Mykonos",0.3,0.449,8,-9.308,0,0.0306,0.395,0.000456,0.137,0.364,82.965,"audio_features","7H71gZwWs3xPWnHM30NDUp","spotify:track:7H71gZwWs3xPWnHM30NDUp","https://api.spotify.com/v1/tracks/7H71gZwWs3xPWnHM30NDUp","https://api.spotify.com/v1/audio-analysis/7H71gZwWs3xPWnHM30NDUp",275307,4,"linus"
"Northern Attitude (with Hozier)",0.486,0.64,3,-8.027,1,0.0551,0.136,7.58e-05,0.105,0.289,122.017,"audio_features","4oEf84vBYVftf6KmZexhVo","spotify:track:4oEf84vBYVftf6KmZexhVo","https://api.spotify.com/v1/tracks/4oEf84vBYVftf6KmZexhVo","https://api.spotify.com/v1/audio-analysis/4oEf84vBYVftf6KmZexhVo",267256,4,"linus"
"Sedona",0.394,0.654,3,-8.243,1,0.0346,0.0404,6.96e-05,0.112,0.264,135.188,"audio_features","65T1aY3I9qfNUDVAnaM9bq","spotify:track:65T1aY3I9qfNUDVAnaM9bq","https://api.spotify.com/v1/tracks/65T1aY3I9qfNUDVAnaM9bq","https://api.spotify.com/v1/audio-analysis/65T1aY3I9qfNUDVAnaM9bq",239881,4,"linus"
"Born and Raised",0.656,0.375,0,-9.205,1,0.0248,0.355,0.0069,0.279,0.313,131.8,"audio_features","5RYTpsSI7op7UZznXWqhIP","spotify:track:5RYTpsSI7op7UZznXWqhIP","https://api.spotify.com/v1/tracks/5RYTpsSI7op7UZznXWqhIP","https://api.spotify.com/v1/audio-analysis/5RYTpsSI7op7UZznXWqhIP",287640,4,"linus"
"The Cave",0.592,0.499,4,-9.463,1,0.0375,0.0536,4.52e-05,0.113,0.346,141.937,"audio_features","2F79HavLHwJlfvvJOkkIQD","spotify:track:2F79HavLHwJlfvvJOkkIQD","https://api.spotify.com/v1/tracks/2F79HavLHwJlfvvJOkkIQD","https://api.spotify.com/v1/audio-analysis/2F79HavLHwJlfvvJOkkIQD",215627,4,"linus"
"Masterpiece",0.415,0.704,4,-7.825,1,0.0292,0.00115,2.02e-05,0.153,0.395,71.891,"audio_features","2orcl4a2qxEpbsYeZXKsyR","spotify:track:2orcl4a2qxEpbsYeZXKsyR","https://api.spotify.com/v1/tracks/2orcl4a2qxEpbsYeZXKsyR","https://api.spotify.com/v1/audio-analysis/2orcl4a2qxEpbsYeZXKsyR",230586,4,"linus"
"Pink Moon",0.642,0.427,3,-8.471,1,0.0402,0.871,0.0904,0.124,0.404,82.344,"audio_features","4KROoGIaPaR1pBHPnR3bwC","spotify:track:4KROoGIaPaR1pBHPnR3bwC","https://api.spotify.com/v1/tracks/4KROoGIaPaR1pBHPnR3bwC","https://api.spotify.com/v1/audio-analysis/4KROoGIaPaR1pBHPnR3bwC",124001,4,"linus"
"Jenny Was A Friend Of Mine",0.542,0.961,11,-5.606,1,0.0518,0.000128,0.00119,0.286,0.472,114.048,"audio_features","60eVCXFCuw1WYswBuNZc4H","spotify:track:60eVCXFCuw1WYswBuNZc4H","https://api.spotify.com/v1/tracks/60eVCXFCuw1WYswBuNZc4H","https://api.spotify.com/v1/audio-analysis/60eVCXFCuw1WYswBuNZc4H",243933,4,"linus"
"Stay Inside",0.533,0.716,6,-6.383,1,0.0352,0.025,0.078,0.414,0.761,156.005,"audio_features","2Kfzqi6vQqK773OHg7XEhm","spotify:track:2Kfzqi6vQqK773OHg7XEhm","https://api.spotify.com/v1/tracks/2Kfzqi6vQqK773OHg7XEhm","https://api.spotify.com/v1/audio-analysis/2Kfzqi6vQqK773OHg7XEhm",121923,4,"linus"
